dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kills,longest_kill,revives,total_distance,ride_distance,road_kills,swim_distance,vehicle_destroys,time_survived,walk_distance,weapons_acquired,win_place,team_count,map_name,duration
0,0,2,165,0,0,0,0.0,0,2.79,1.86,0,0.0,0,950,0.94,6,14,16,미라마,1643
0,0,2,81,0,0,0,0.0,0,1.95,1.65,0,0.0,0,479,0.3,5,4,16,에란겔,1595
0,0,1,0,0,0,0,0.0,0,4.37,3.42,0,0.0,0,1144,0.95,4,9,16,태이고,1836
0,1,7,215,0,3,0,0.0,0,6.12,4.77,0,0.0,0,1328,1.36,4,11,17,미라마,1868
0,0,5,81,0,0,1,0.086,0,5.86,4.88,0,0.0,0,1435,0.97,5,4,16,에란겔,1775
1,1,8,303,0,13,1,0.201,1,5.1,3.32,0,0.0,0,1500,1.78,5,5,17,미라마,1784
0,0,5,66,0,2,1,0.01,0,4.71,3.38,0,0.0,1,1411,1.33,5,5,16,에란겔,1819
0,0,0,105,0,0,0,0.0,0,3.67,2.51,0,0.0,0,772,1.16,2,14,16,에란겔,1667
1,2,2,91,1,11,1,0.542,0,8.99,7.34,0,0.01,0,1230,1.65,3,8,16,에란겔,1740
0,2,7,69,0,0,0,0.0,1,4.53,3.56,0,0.0,0,1100,0.97,7,11,16,에란겔,1850
1,1,7,200,0,4,0,0.0,0,7.85,6.76,0,0.0,0,1885,1.1,3,1,16,에란겔,1885
2,0,5,269,0,4,0,0.0,0,5.83,3.78,0,0.0,0,1121,2.05,9,10,15,미라마,1692
0,0,3,26,0,0,0,0.0,0,8.82,7.84,0,0.0,0,1019,0.98,5,10,16,태이고,1885
0,0,8,120,0,0,0,0.0,0,5.49,4.15,0,0.0,0,1482,1.34,5,5,17,태이고,1761
0,0,8,175,0,4,0,0.0,0,4.81,2.66,0,0.0,0,1308,2.15,7,8,16,에란겔,1929
0,1,2,92,1,0,1,0.074,0,6.19,4.7,0,0.0,0,1613,1.49,5,1,16,에란겔,1613
2,0,1,30,0,0,0,0.0,0,3.99,3.49,0,0.0,0,661,0.5,5,12,17,미라마,1877
1,0,6,30,0,11,0,0.0,0,9.47,8.66,0,0.0,0,1539,0.81,3,4,18,미라마,1809
1,1,7,245,0,3,1,0.016,0,3.78,2.91,0,0.0,0,1430,0.87,21,3,16,태이고,1872
0,0,4,0,0,1,0,0.0,0,6.65,5.7,0,0.0,0,745,0.95,5,11,15,태이고,1736
1,0,7,195,0,3,0,0.0,1,6.64,5.84,0,0.0,0,1173,0.81,6,12,17,에란겔,1846
1,0,6,113,0,1,0,0.0,1,6.71,5.82,0,0.0,0,1102,0.89,6,14,16,미라마,1830
0,0,4,0,0,6,0,0.0,0,7.22,6.12,0,0.0,0,1057,1.1,5,12,15,미라마,1923
0,0,6,0,0,5,0,0.0,1,8.68,8.19,0,0.0,0,1315,0.5,5,5,17,태이고,1859
0,0,2,0,0,4,0,0.0,0,6.23,5.15,0,0.0,0,1470,1.08,11,5,16,에란겔,1768
0,0,16,157,0,5,0,0.0,1,5.64,4.15,0,0.0,0,1757,1.49,10,9,17,태이고,1915
1,1,7,74,1,4,2,0.196,1,8.68,7.62,0,0.0,0,1694,1.06,6,4,16,에란겔,1800
0,0,5,0,0,3,0,0.0,1,7.2,6.04,0,0.0,0,1348,1.15,4,5,15,태이고,1569
0,0,3,115,0,1,0,0.0,0,5.74,4.8,0,0.0,0,1266,0.94,4,6,16,미라마,1867
2,3,5,300,1,13,1,0.083,0,6.66,5.51,0,0.0,0,1346,1.15,6,4,16,에란겔,1878
0,0,1,43,0,0,0,0.0,0,2.2,0.98,0,0.0,0,741,1.21,6,12,15,미라마,1930
0,0,1,0,0,1,0,0.0,0,0.27,0.0,0,0.0,0,414,0.27,2,14,16,에란겔,1878
1,0,1,108,0,1,1,0.004,1,4.22,2.43,0,0.0,0,1373,1.79,5,3,16,에란겔,1716
0,0,0,0,0,0,0,0.0,0,0.04,0.0,0,0.0,0,165,0.04,1,12,15,에란겔,1863
0,0,0,0,0,1,0,0.0,1,0.21,0.0,0,0.0,0,324,0.21,1,3,16,태이고,1669
0,1,0,26,0,0,0,0.0,0,3.63,3.22,0,0.0,0,796,0.4,6,6,15,에란겔,1681
0,0,0,0,0,0,0,0.0,0,2.52,2.11,0,0.0,0,861,0.41,4,10,16,에란겔,1530
0,0,5,156,0,5,0,0.0,1,3.66,1.89,0,0.0,0,1329,1.77,5,2,16,미라마,1922
0,0,5,0,0,2,0,0.0,0,7.02,5.99,0,0.0,0,1300,1.03,5,4,15,에란겔,1658
0,0,0,0,0,0,0,0.0,0,4.86,3.65,0,0.0,0,950,1.21,6,7,15,에란겔,1517
0,0,9,0,0,10,0,0.0,1,3.77,1.79,0,0.0,0,1556,1.98,6,5,16,태이고,1793
1,0,0,0,0,0,0,0.0,0,0.23,0.0,0,0.0,0,302,0.23,3,15,17,미라마,1797
1,0,3,103,0,0,0,0.0,0,5.74,4.53,0,0.0,0,945,1.21,4,11,16,에란겔,1884
0,0,1,0,0,0,0,0.0,0,0.71,0.0,0,0.0,0,299,0.71,3,16,16,미라마,1821
0,0,6,101,0,2,0,0.0,1,5.12,3.71,0,0.0,0,1478,1.41,6,3,16,태이고,1651
0,0,6,47,0,3,0,0.0,0,4.89,3.09,0,0.0,0,1155,1.79,5,9,16,태이고,1910
2,0,9,126,0,8,0,0.0,2,5.5,4.41,0,0.0,0,1227,1.09,5,10,16,태이고,1774
0,0,0,18,0,0,0,0.0,0,0.08,0.0,0,0.0,0,150,0.08,2,15,15,태이고,1590
0,0,4,61,0,2,0,0.0,0,7.74,6.48,0,0.0,0,1182,1.27,6,7,15,태이고,1467
0,0,1,0,0,0,0,0.0,0,3.58,2.49,0,0.03,0,627,1.06,4,15,16,에란겔,1702
0,0,3,0,0,0,0,0.0,0,6.54,5.42,0,0.0,0,819,1.12,5,6,16,에란겔,1930
1,0,1,0,0,1,0,0.0,0,2.18,1.71,0,0.0,0,511,0.47,2,14,16,태이고,1774
0,1,8,290,0,3,3,0.161,2,5.16,3.11,0,0.0,0,1835,2.06,4,1,16,태이고,1849
0,0,8,37,0,1,0,0.0,2,3.75,1.96,0,0.0,0,1747,1.79,10,1,16,미라마,1747
0,1,5,30,0,0,0,0.0,0,5.99,4.97,0,0.0,0,1854,1.02,5,1,16,에란겔,1854
0,1,7,94,0,7,2,0.006,3,4.51,2.28,0,0.0,1,1869,2.23,6,3,17,태이고,1884
0,0,4,0,0,1,0,0.0,1,6.62,5.34,0,0.0,0,1206,1.29,5,8,16,태이고,1745
0,0,1,0,0,0,0,0.0,0,3.11,2.36,0,0.0,0,1076,0.75,6,12,16,에란겔,1722
0,0,2,0,0,0,0,0.0,0,5.74,5.02,0,0.0,0,908,0.72,5,10,15,미라마,1761
1,0,0,128,1,0,1,0.01,0,2.37,1.43,0,0.0,0,520,0.94,5,8,15,태이고,1689
1,1,5,156,0,5,1,0.196,1,7.48,6.27,0,0.0,0,1498,1.21,4,3,16,에란겔,1762
1,0,1,0,0,1,0,0.0,0,3.55,3.15,0,0.0,0,867,0.4,7,10,15,에란겔,1803
0,0,1,0,0,0,0,0.0,0,5.6,5.15,0,0.0,0,698,0.45,4,12,16,에란겔,1518
0,0,0,0,0,0,0,0.0,0,0.21,0.0,0,0.0,0,278,0.21,4,14,17,에란겔,1478
1,0,4,417,1,1,1,0.005,1,2.97,1.72,0,0.0,0,1614,1.25,6,3,17,에란겔,1698
0,1,0,27,0,0,0,0.0,1,0.68,0.0,0,0.0,0,490,0.68,6,4,15,미라마,1308
4,0,5,423,0,2,1,0.161,0,7.39,5.73,0,0.0,0,1499,1.66,7,4,14,미라마,1594
0,0,4,131,0,0,0,0.0,0,1.46,0.0,0,0.0,0,663,1.46,8,11,17,미라마,1734
0,0,0,67,0,0,0,0.0,0,0.1,0.0,0,0.0,0,304,0.1,3,11,16,에란겔,1509
0,0,1,0,0,1,0,0.0,0,3.06,1.49,0,0.0,0,821,1.57,7,5,17,미라마,1670
0,0,1,0,0,1,0,0.0,0,2.01,1.61,0,0.0,0,486,0.41,5,14,16,에란겔,1627
0,0,0,0,0,0,0,0.0,0,0.46,0.0,0,0.0,0,410,0.46,2,9,17,미라마,1152
0,4,8,562,2,6,2,0.117,0,4.47,2.87,0,0.0,0,1745,1.6,5,1,15,미라마,1745
5,1,14,822,0,3,2,0.018,0,6.27,3.66,0,0.0,0,1945,2.62,3,1,17,미라마,1945
1,1,3,197,0,8,1,0.015,2,5.92,5.19,0,0.0,0,880,0.73,9,7,17,태이고,1518
0,0,1,0,0,0,0,0.0,0,0.58,0.0,0,0.0,0,303,0.58,4,12,16,태이고,1615
0,0,1,0,0,0,0,0.0,0,0.29,0.0,0,0.0,0,275,0.29,3,9,15,미라마,1644
1,0,8,192,1,2,1,0.032,2,2.02,0.25,0,0.0,0,1409,1.77,5,1,15,에란겔,1966
0,0,0,0,0,0,0,0.0,0,0.25,0.0,0,0.0,0,267,0.25,6,14,16,에란겔,1614
1,0,6,54,0,1,1,0.204,0,8.84,6.64,0,0.01,0,1101,2.19,3,11,16,에란겔,1941
0,0,3,0,0,1,0,0.0,0,2.78,1.97,0,0.0,0,629,0.81,5,13,16,태이고,1687
2,1,6,345,1,1,3,0.036,1,3.72,2.62,0,0.0,0,765,1.1,5,7,16,에란겔,1975
1,1,2,273,0,0,0,0.0,0,0.31,0.0,0,0.0,0,310,0.31,2,13,15,에란겔,1948
0,0,4,0,0,0,0,0.0,0,2.48,1.62,0,0.0,0,708,0.86,5,13,17,미라마,1799
0,0,4,60,0,1,0,0.0,0,6.06,5.19,0,0.0,0,850,0.87,5,11,17,에란겔,1919
2,3,6,296,0,3,1,0.018,0,5.29,2.85,0,0.0,0,1405,2.44,7,3,16,에란겔,1798
1,1,4,187,2,2,2,0.045,1,5.02,4.03,0,0.0,1,813,1.0,4,10,15,태이고,1709
0,0,0,0,0,0,0,0.0,0,0.11,0.0,0,0.0,0,141,0.11,2,17,17,태이고,1824
0,1,0,25,0,0,0,0.0,0,0.12,0.0,0,0.0,0,132,0.12,2,15,15,미라마,1659
1,2,5,228,0,2,0,0.0,0,3.35,1.49,0,0.0,0,838,1.85,4,13,16,미라마,1814
0,1,1,35,0,0,0,0.0,0,0.66,0.0,0,0.0,0,275,0.66,3,5,17,미라마,1887
0,0,7,126,0,0,0,0.0,1,5.13,3.73,0,0.0,0,1345,1.4,6,6,16,에란겔,1882
0,0,10,196,0,4,0,0.0,0,4.55,3.0,0,0.0,0,1387,1.55,4,4,15,에란겔,1687
0,0,6,143,0,1,0,0.0,2,4.83,3.26,0,0.0,0,1243,1.58,6,6,16,태이고,1626
0,0,0,0,0,0,0,0.0,0,0.22,0.0,0,0.0,0,220,0.22,2,13,15,에란겔,1751
0,0,8,134,0,1,0,0.0,0,4.36,3.0,0,0.0,0,1125,1.36,6,13,15,에란겔,1937
2,0,4,75,0,1,1,0.003,2,2.55,1.61,0,0.0,0,765,0.94,6,2,15,에란겔,1716
1,3,7,265,1,3,2,0.236,0,4.59,3.07,0,0.0,0,1189,1.52,6,5,16,미라마,1702
1,0,2,123,0,0,0,0.0,0,1.74,1.04,0,0.0,0,572,0.7,4,11,14,미라마,1722
3,2,10,683,2,2,5,0.106,2,5.86,2.49,0,0.0,0,1768,3.37,7,1,16,태이고,1768
0,0,0,0,0,0,0,0.0,1,0.15,0.0,0,0.0,0,227,0.15,2,14,16,에란겔,1341
1,0,1,181,0,0,0,0.0,0,0.76,0.0,0,0.0,0,409,0.76,4,15,15,미라마,1680
0,0,3,0,0,11,0,0.0,0,5.68,4.43,0,0.0,0,865,1.25,6,12,16,미라마,1961
7,2,5,828,2,1,6,0.033,0,3.96,2.26,0,0.0,0,1045,1.7,4,8,16,태이고,1704
1,1,7,306,0,4,0,0.0,0,4.49,2.38,0,0.0,0,1355,2.1,5,4,15,태이고,1575
1,0,10,227,0,4,2,0.03,2,5.59,4.0,0,0.0,0,1468,1.6,4,9,16,미라마,1962
0,1,7,129,0,5,1,0.062,0,4.09,2.9,0,0.0,0,1370,1.19,4,5,15,에란겔,1608
3,1,9,664,1,6,3,0.28,2,5.44,3.44,0,0.0,0,1671,1.99,3,3,16,에란겔,1832
0,0,2,0,0,0,0,0.0,0,0.77,0.0,0,0.0,0,469,0.77,2,12,16,에란겔,1775
0,0,12,462,1,7,3,0.14,6,8.28,5.55,0,0.0,0,1855,2.73,4,1,16,미라마,1855
1,0,6,223,0,0,0,0.0,1,5.06,4.03,0,0.0,0,1226,1.03,3,7,16,에란겔,1726
1,1,2,92,0,0,0,0.0,0,0.58,0.0,0,0.0,0,423,0.58,4,15,17,태이고,1375
1,1,11,134,0,3,1,0.238,1,5.35,2.79,0,0.0,0,1696,2.56,4,1,15,에란겔,1696
1,1,7,211,0,3,0,0.0,1,4.14,2.32,0,0.0,0,1702,1.82,5,3,16,미라마,1760
2,2,0,165,0,1,1,0.014,0,0.64,0.0,0,0.0,0,503,0.64,5,8,16,에란겔,1588
1,1,2,181,0,1,2,0.019,0,2.37,1.73,0,0.0,0,534,0.64,6,12,16,미라마,1586
0,0,0,0,0,0,0,0.0,0,0.37,0.0,0,0.0,0,227,0.37,3,8,16,에란겔,1755
0,0,0,0,0,0,0,0.0,0,0.22,0.0,0,0.0,0,318,0.22,2,15,17,에란겔,1956
0,0,3,0,0,1,0,0.0,1,3.23,2.54,0,0.0,0,590,0.69,3,13,16,태이고,1694
1,1,5,194,0,5,0,0.0,1,3.16,2.22,0,0.0,0,1339,0.94,6,9,16,에란겔,1912
4,1,12,752,0,3,2,0.126,0,6.23,4.71,0,0.0,0,1687,1.52,4,1,16,미라마,1885
0,0,8,24,0,2,0,0.0,0,5.96,4.2,0,0.0,0,1433,1.76,4,9,16,미라마,1900
1,3,8,273,0,23,3,0.155,0,4.07,2.71,0,0.0,0,1723,1.37,6,2,17,에란겔,1726
4,0,1,482,2,2,4,0.014,0,0.48,0.0,0,0.0,0,491,0.48,5,9,16,에란겔,1555
0,0,1,46,0,2,0,0.0,0,0.52,0.0,0,0.0,0,385,0.52,4,13,16,태이고,1916
4,0,1,412,0,2,0,0.0,0,0.49,0.0,0,0.0,0,406,0.49,5,10,16,태이고,1740
1,0,0,51,1,3,1,0.01,0,0.13,0.0,0,0.0,0,246,0.13,2,11,15,에란겔,1635
0,1,4,94,0,0,1,0.008,0,3.27,2.57,0,0.0,1,681,0.7,4,12,17,에란겔,1595
3,0,5,377,0,5,1,0.038,1,1.81,0.48,0,0.0,0,970,1.33,5,9,16,에란겔,1849
1,0,0,185,0,0,0,0.0,0,0.01,0.0,0,0.0,0,114,0.01,1,15,15,태이고,1646
3,1,11,587,0,0,3,0.036,1,2.44,1.06,0,0.0,0,1533,1.38,10,5,16,에란겔,1895
2,0,5,185,0,7,3,0.011,2,4.65,3.8,0,0.0,0,760,0.85,7,11,16,에란겔,1925
2,0,5,310,1,1,4,0.149,0,5.12,4.08,0,0.0,0,1289,1.03,4,6,16,에란겔,1879
0,0,0,0,0,0,0,0.0,0,0.75,0.0,0,0.0,0,564,0.75,6,14,16,에란겔,1876
0,1,7,117,0,7,1,0.019,1,3.17,1.84,0,0.0,0,1116,1.33,7,10,16,에란겔,1855
0,1,10,307,0,8,1,0.369,0,7.33,4.89,0,0.0,0,1459,2.44,4,3,16,태이고,1823
0,0,3,64,0,0,0,0.0,0,2.01,1.05,0,0.0,0,498,0.96,5,13,15,미라마,1816
0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,78,0.0,1,12,15,에란겔,1577
0,0,0,0,0,0,0,0.0,0,0.06,0.0,0,0.0,0,131,0.06,1,15,17,미라마,1560
0,1,6,116,0,0,1,0.365,0,4.73,2.77,0,0.0,0,956,1.96,5,7,15,미라마,1697
2,1,0,200,1,0,1,0.001,0,0.04,0.0,0,0.0,0,103,0.04,1,10,15,미라마,1716
0,0,0,0,0,0,0,0.0,0,0.15,0.0,0,0.0,0,221,0.15,2,10,16,에란겔,1767
3,3,6,464,1,1,2,0.041,0,7.03,4.4,0,0.0,0,1295,2.63,6,1,17,미라마,1295
1,0,3,168,0,4,0,0.0,0,2.42,1.63,0,0.0,0,548,0.78,5,14,16,미라마,1959
0,2,3,121,0,0,0,0.0,0,3.38,2.51,0,0.0,0,707,0.87,5,12,15,미라마,1875
0,0,3,0,0,0,0,0.0,0,1.33,0.95,0,0.0,0,410,0.37,4,8,15,태이고,1905
0,0,1,0,0,1,0,0.0,0,0.16,0.0,0,0.0,0,332,0.16,6,14,16,에란겔,1633
0,0,4,145,0,2,0,0.0,1,6.31,5.31,0,0.0,0,891,1.0,7,11,12,태이고,1746
3,0,5,287,0,13,3,0.022,0,6.68,5.65,0,0.0,0,859,1.04,6,14,16,태이고,1812
2,1,4,215,0,1,1,0.047,0,3.22,2.1,0,0.0,0,693,1.12,7,9,16,태이고,1740
1,4,9,512,1,3,2,0.043,2,4.51,2.04,0,0.0,1,1594,2.46,6,1,16,미라마,1600
1,1,4,431,0,1,0,0.0,0,3.5,2.2,0,0.0,0,951,1.3,8,13,16,미라마,1796
0,1,0,86,0,0,0,0.0,0,0.1,0.0,0,0.0,0,206,0.1,1,13,14,미라마,1783
4,3,8,693,0,1,2,0.012,0,5.82,3.84,0,0.0,0,1207,1.98,4,8,16,미라마,1860
0,0,3,0,0,0,0,0.0,0,3.82,3.19,0,0.0,0,557,0.63,6,12,16,태이고,1456
0,0,7,167,0,3,1,0.065,0,3.32,0.9,0,0.19,0,1086,2.24,10,7,15,태이고,1610
1,2,0,81,0,0,1,0.005,0,0.2,0.0,0,0.0,0,175,0.2,2,12,16,미라마,1785
2,1,6,162,1,1,2,0.037,0,3.95,3.2,0,0.0,1,664,0.75,5,12,16,태이고,1878
1,5,7,476,1,14,1,0.05,0,3.89,2.12,0,0.0,1,1341,1.77,6,2,16,에란겔,1630
2,4,11,477,0,7,3,0.018,0,7.97,5.44,0,0.0,0,1511,2.53,7,4,16,미라마,1625
1,0,4,200,1,1,2,0.038,0,2.37,1.62,0,0.0,0,529,0.75,6,13,16,태이고,1800
1,0,3,153,1,0,1,0.032,0,2.1,0.84,0,0.0,0,598,1.26,6,13,16,미라마,1823
0,0,0,0,0,0,0,0.0,0,0.04,0.0,0,0.0,0,89,0.04,2,14,17,에란겔,1829
2,1,2,219,0,1,1,0.216,1,3.3,2.19,0,0.0,0,858,1.1,5,8,16,에란겔,1340
1,0,1,298,0,1,2,0.01,2,0.91,0.53,0,0.0,0,361,0.38,4,12,18,미라마,1737
2,0,2,200,0,1,1,0.01,0,0.97,0.0,0,0.0,0,494,0.97,4,13,16,미라마,1873
0,0,3,0,0,0,0,0.0,0,5.76,5.21,0,0.0,0,833,0.55,5,12,15,에란겔,1748
2,0,4,262,0,4,0,0.0,1,6.11,1.04,0,0.04,0,1194,5.02,5,6,17,에란겔,1521
0,0,1,51,0,1,0,0.0,0,2.81,2.22,0,0.0,0,474,0.6,4,12,16,태이고,1791
1,0,0,0,0,0,0,0.0,0,0.06,0.0,0,0.0,0,146,0.06,0,13,16,태이고,1852
1,0,0,100,0,4,0,0.0,1,0.11,0.0,0,0.0,0,289,0.11,2,14,16,에란겔,1611
1,0,4,100,1,0,1,0.004,1,2.73,1.35,0,0.0,0,833,1.37,5,7,16,미라마,1838
0,0,2,58,0,1,0,0.0,0,1.73,0.0,0,0.0,0,641,1.73,5,13,16,미라마,1553
2,0,7,278,2,1,3,0.082,0,9.86,3.58,0,0.01,0,1640,6.27,5,1,16,에란겔,1640
0,0,3,24,0,3,0,0.0,0,6.12,5.05,0,0.0,0,795,1.06,4,8,16,미라마,1563
0,1,8,45,0,1,0,0.0,0,7.88,6.7,0,0.0,0,1287,1.18,6,5,16,미라마,1771
0,0,3,0,0,0,0,0.0,0,1.35,0.0,0,0.0,0,710,1.35,6,10,16,에란겔,1731
0,0,0,0,0,0,0,0.0,0,0.17,0.0,0,0.0,0,274,0.17,4,11,17,에란겔,1719
0,0,2,0,0,4,0,0.0,0,4.92,3.55,0,0.0,0,842,1.38,5,8,16,에란겔,1498
4,3,7,374,0,2,3,0.097,3,5.56,3.77,0,0.0,0,1578,1.79,13,1,16,태이고,1578
1,0,0,229,1,0,1,0.024,1,0.25,0.0,0,0.0,0,292,0.25,3,11,15,에란겔,1782
4,1,7,548,0,13,5,0.11,1,5.21,2.18,0,0.0,0,1623,3.03,4,3,16,미라마,1700
0,1,4,26,0,4,0,0.0,0,4.25,2.88,0,0.0,0,849,1.37,5,6,16,미라마,1838
0,0,5,38,0,4,0,0.0,1,7.42,6.15,0,0.0,0,1185,1.27,5,4,17,에란겔,1603
0,0,1,0,0,2,0,0.0,0,0.08,0.0,0,0.0,0,174,0.08,5,12,17,에란겔,1505
0,0,0,0,0,0,0,0.0,0,0.14,0.0,0,0.0,0,335,0.14,5,16,16,태이고,1868
1,1,5,10,0,2,0,0.0,0,4.2,3.45,0,0.0,0,747,0.75,4,9,16,태이고,1748
0,2,7,301,1,8,1,0.209,0,5.74,3.46,0,0.0,0,1583,2.29,7,4,17,태이고,1735
1,0,2,100,1,1,1,0.004,0,0.14,0.0,0,0.0,0,388,0.14,5,12,15,태이고,1825
0,1,13,193,1,0,1,0.085,0,7.76,5.61,0,0.03,0,1942,2.11,7,2,16,태이고,1945
0,0,1,0,0,0,0,0.0,1,8.95,8.23,0,0.0,0,1034,0.72,3,9,15,에란겔,1471
0,0,1,53,0,3,0,0.0,0,1.92,0.0,0,0.0,0,659,1.92,5,6,17,에란겔,1614
2,1,10,561,0,1,3,0.17,0,5.88,4.06,0,0.0,0,1509,1.83,5,2,15,미라마,1866
5,0,13,559,3,3,5,0.05,0,5.04,3.52,0,0.0,0,1911,1.53,5,2,17,에란겔,1932
12,1,8,1530,2,1,8,0.333,0,7.61,5.12,0,0.0,0,1681,2.49,5,3,16,태이고,1902
0,0,6,76,0,1,0,0.0,0,4.67,3.02,0,0.0,0,1444,1.65,2,5,16,에란겔,1854
1,0,2,98,0,0,0,0.0,0,2.78,1.96,0,0.0,0,751,0.82,3,13,15,에란겔,1835
1,0,11,288,0,3,3,0.312,0,5.29,4.01,0,0.0,0,1274,1.28,4,5,15,태이고,1756
3,0,9,604,2,8,2,0.3,0,9.17,7.59,0,0.01,0,1620,1.58,4,4,15,미라마,1789
0,0,4,31,0,1,0,0.0,0,7.16,3.58,0,0.1,1,1123,3.49,3,3,15,에란겔,1690
1,0,7,172,0,0,1,0.056,0,6.6,4.96,0,0.01,0,1180,1.63,4,7,18,태이고,1795
7,1,10,804,3,0,3,0.08,0,7.79,5.72,0,0.0,0,1328,2.06,3,7,17,에란겔,1768
6,1,11,649,2,4,7,0.365,0,5.41,3.79,0,0.0,0,1492,1.63,9,5,16,태이고,1604
1,0,7,98,0,1,1,0.071,0,7.82,6.27,0,0.0,0,1051,1.55,5,4,15,미라마,1599
2,0,8,315,2,1,2,0.422,0,5.25,2.95,0,0.0,0,1475,2.3,9,5,16,미라마,1867
0,0,9,25,0,0,0,0.0,1,4.63,3.35,0,0.0,0,1232,1.28,3,7,15,미라마,1785
5,2,9,537,0,3,2,0.221,1,4.16,2.22,0,0.0,0,1579,1.94,7,2,16,미라마,1802
0,0,6,0,0,0,0,0.0,0,3.67,1.49,0,0.0,0,1131,2.17,3,11,16,미라마,1820
0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,745,0.0,0,1,15,미라마,1929
5,1,7,554,2,2,7,0.442,1,6.6,4.33,0,0.0,0,1816,2.27,6,1,16,에란겔,1819
1,1,10,147,0,1,1,0.116,1,4.89,3.13,0,0.0,0,1643,1.77,6,3,16,태이고,1842
4,0,3,311,3,2,4,0.044,3,6.81,4.74,0,0.0,0,1357,2.07,4,4,15,에란겔,1660
4,0,4,504,1,0,2,0.253,3,4.34,1.21,0,0.0,0,1666,3.12,2,3,16,미라마,1760
5,1,6,408,3,3,3,0.072,2,5.19,3.42,0,0.0,0,1624,1.77,4,2,16,미라마,1910
2,0,11,381,1,5,1,0.082,0,8.53,6.83,0,0.0,0,1604,1.7,4,4,15,태이고,1830
1,0,5,242,0,1,0,0.0,0,8.4,7.0,0,0.0,0,1172,1.4,4,11,16,에란겔,1778
3,0,8,225,2,0,3,0.036,1,4.87,3.77,0,0.0,0,1048,1.1,3,8,15,태이고,1788
2,1,4,150,0,0,0,0.0,0,3.64,2.34,0,0.0,0,1634,1.3,7,7,16,에란겔,1933
0,0,0,0,0,0,0,0.0,0,0.03,0.0,0,0.0,0,186,0.03,1,13,16,미라마,1852
3,2,6,332,0,1,0,0.0,1,5.58,3.43,0,0.0,0,1153,2.15,5,9,15,태이고,1823
1,0,5,100,0,0,0,0.0,0,7.21,6.25,0,0.0,0,747,0.96,3,14,16,미라마,1741
2,0,8,256,0,3,1,0.114,0,10.72,9.43,0,0.0,0,1384,1.29,3,7,16,미라마,1709
2,0,0,251,0,0,0,0.0,0,0.76,0.0,0,0.0,0,422,0.76,4,15,16,에란겔,1823
2,5,11,553,1,2,2,0.077,0,6.54,4.65,0,0.0,0,1779,1.88,7,3,16,미라마,1954
2,1,4,198,1,4,2,0.109,0,3.81,2.08,0,0.0,0,909,1.73,4,10,16,에란겔,1882
2,0,7,441,1,1,2,0.072,0,5.41,3.2,0,0.0,0,1933,2.21,4,1,15,미라마,1933
0,0,6,530,0,0,1,0.019,0,5.9,3.73,0,0.31,0,1394,1.87,4,5,16,미라마,1824
5,0,7,436,2,0,4,0.039,1,5.99,3.92,0,0.0,0,1447,2.07,4,7,16,에란겔,1687
4,1,11,282,1,1,2,0.057,0,4.32,1.87,0,0.0,0,1863,2.45,5,3,15,미라마,1891
1,0,1,139,0,0,0,0.0,0,0.69,0.0,0,0.0,0,338,0.69,4,2,15,에란겔,1934
5,1,11,564,2,2,4,0.226,0,4.58,2.69,0,0.0,0,1389,1.89,4,5,15,태이고,1693
4,0,7,541,0,2,2,0.162,0,5.72,3.76,0,0.0,0,1501,1.96,5,3,17,에란겔,1799
4,1,10,519,1,1,3,0.074,0,4.06,2.02,0,0.0,0,1647,2.04,5,3,17,태이고,1788
2,0,12,161,0,4,1,0.223,0,8.79,6.17,0,0.0,0,1753,2.62,4,2,19,미라마,1756
4,0,10,1094,2,0,5,0.235,1,6.15,4.56,0,0.0,1,1876,1.59,3,1,16,에란겔,1876
0,0,3,194,0,5,0,0.0,0,8.9,7.49,0,0.0,0,1150,1.41,5,11,17,태이고,1927
5,1,9,502,0,0,2,0.128,0,6.1,2.95,0,0.06,0,1628,3.08,4,3,16,태이고,1910
5,0,11,786,2,2,6,0.056,0,4.07,2.34,0,0.0,0,1855,1.73,4,2,16,에란겔,1858
7,2,12,1531,1,5,7,0.064,1,6.76,5.14,0,0.0,1,1923,1.62,3,1,16,에란겔,1923
2,1,7,349,1,5,2,0.007,0,4.62,2.67,0,0.0,0,1412,1.95,5,7,16,에란겔,1897
6,2,14,1073,2,3,9,0.193,1,8.48,5.72,0,0.01,0,1751,2.76,3,1,17,미라마,1751
0,0,5,71,0,6,0,0.0,1,5.9,4.11,0,0.0,0,976,1.79,3,15,17,미라마,1842
2,0,6,196,1,0,1,0.066,0,6.91,5.47,0,0.0,0,1239,1.44,4,10,16,미라마,1799
3,0,4,276,1,0,3,0.326,0,4.26,3.48,0,0.0,0,654,0.79,4,15,16,에란겔,1844
3,0,8,327,0,0,1,0.006,0,6.56,5.14,0,0.0,0,1228,1.42,6,9,16,태이고,1888
1,2,8,63,0,0,0,0.0,0,8.19,6.6,0,0.0,0,1251,1.59,6,11,17,미라마,1895
2,0,11,208,0,5,1,0.188,1,10.77,9.32,0,0.0,0,1539,1.45,4,5,16,태이고,1885
7,2,10,941,2,0,3,0.114,0,8.62,7.22,0,0.0,0,1594,1.4,5,3,17,태이고,1612
