dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
0,0,5,72.63975,byplayer,0,1,18,1,1,62.217785,MachoManShot,account.6808a068e7bc4589ab7260e29751e057,1,6834.025,0,0.0,0,1300,0,1146.1154,12,5,96,18ff2a09-205c-4367-8466-9311910bcdab,7980.140399999999,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,0b7a854e-4fdf-442c-8f30-076327a45b6b,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
1,1,5,123.7023,byplayer,0,5,34,0,0,0.0,Mydterious,account.f4392f799b3546a19536f0eeec4e7a6a,0,6715.1157,0,0.0,0,1430,0,1145.5219,7,5,423,18ff2a09-205c-4367-8466-9311910bcdab,7860.6376,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,0b7a854e-4fdf-442c-8f30-076327a45b6b,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,0,0,0.0,byplayer,0,0,39,0,0,0.0,a-Former-,account.d57d5a18c3f54e1d9db25b7499c33a0c,0,5687.9126,0,0.0,0,1079,0,1577.119,8,8,15,18ff2a09-205c-4367-8466-9311910bcdab,7265.031599999999,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,0b7a854e-4fdf-442c-8f30-076327a45b6b,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
1,0,5,51.199997,byplayer,0,2,35,0,0,0.0,Haku_Mireu,account.01e5254a592d463bb9e373dfd75bfe16,0,5027.795,0,0.0,0,1256,0,1190.9657,5,6,273,18ff2a09-205c-4367-8466-9311910bcdab,6218.7607,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,41d37d2e-b811-4d3d-af47-6b9a72300a86,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
2,0,3,618.7171,byplayer,1,1,19,1,1,127.53851,Shuni_Mireu,account.3347b90a67964dd486a30162922c2219,1,5179.381,0,0.0,0,1256,0,926.5732,5,6,193,18ff2a09-205c-4367-8466-9311910bcdab,6105.9542,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,41d37d2e-b811-4d3d-af47-6b9a72300a86,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
2,0,7,409.37955,suicide,0,5,10,1,2,236.84987,JUNEHWAN-X_X,account.ea1021ad3ee24bd8addb8f4b1db57424,0,6965.4937,0,0.0,0,1256,0,1029.3707,4,6,332,18ff2a09-205c-4367-8466-9311910bcdab,7994.8644,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,41d37d2e-b811-4d3d-af47-6b9a72300a86,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,2,1,303.1526,alive,0,0,27,0,0,0.0,Ivan147,account.40b611c901b543218e74d7fe56095ac1,1,0.0,0,0.0,0,579,0,551.258,4,1,100,18ff2a09-205c-4367-8466-9311910bcdab,551.258,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,9c60e150-92a4-454c-9650-9d859a68f48f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
4,1,9,725.79553,alive,3,12,2,1,5,451.7334,Monica2198,account.a0e772cdffa74a0b99703249ccd42e70,0,2234.6365,0,0.0,0,1677,1,1788.4631,3,1,422,18ff2a09-205c-4367-8466-9311910bcdab,4023.0996,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,9c60e150-92a4-454c-9650-9d859a68f48f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
6,3,5,931.1938,alive,2,16,8,1,2,77.65068,Hya_Tou_L,account.90f4a1292ad94df98d781ac538eba06b,0,2152.8142,0,0.0,0,1677,0,1692.8712,4,1,358,18ff2a09-205c-4367-8466-9311910bcdab,3845.6854,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,9c60e150-92a4-454c-9650-9d859a68f48f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
1,0,3,405.7152,alive,0,7,9,2,2,11.09114,ZZ5677685,account.812a928ede4040ab9eb2559d2de769c5,2,2361.0264,0,0.0,0,1677,0,2150.3357,3,1,79,18ff2a09-205c-4367-8466-9311910bcdab,4511.3621,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,9c60e150-92a4-454c-9650-9d859a68f48f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
