dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
2,0,5,121.10991,byplayer,0,1,26,1,1,242.38104,wary0,account.95544564c8974bc6a83527e7b300417e,1,3983.9578,0,0.0,0,1120,1,1107.8263,4,12,161,3a3918bd-c843-46b9-b91d-234eb35cd934,5091.7841,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,148c01e8-0933-4091-a52e-d896965daba9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,6,0.0,suicide,0,2,45,0,0,0.0,Wz-tangtoulao,account.fa927678ee5747ffb70fe369caa9046c,0,3986.9263,0,0.0,0,1120,0,952.24713,5,12,0,3a3918bd-c843-46b9-b91d-234eb35cd934,4939.17343,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,148c01e8-0933-4091-a52e-d896965daba9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,0,11,186.82523,byplayer,1,3,5,2,3,17.043118,WY-shilezhi,account.443c9bf16fe84799a6ac0128efffe405,1,4532.497,0,24.339897,0,1607,0,1684.0234,5,4,217,3a3918bd-c843-46b9-b91d-234eb35cd934,6240.860297,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,ccbd5632-253a-4f3d-8dc5-d031b2b187e0,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
4,2,8,678.66394,byplayer,4,4,3,1,4,274.08932,R0008,account.eb1ce358b9c143f4a89ec201a024b867,0,4154.2524,0,244.01793,0,1659,0,2083.973,9,4,395,3a3918bd-c843-46b9-b91d-234eb35cd934,6482.24333,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,ccbd5632-253a-4f3d-8dc5-d031b2b187e0,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,1,4,110.26846,byplayer,0,1,32,0,0,0.0,voldemort_shadow,account.d0c426288f5e492da8cbb7772cb6ef8a,1,5822.976,0,299.86218,0,1318,0,1404.1173,6,4,204,3a3918bd-c843-46b9-b91d-234eb35cd934,7526.95548,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,ccbd5632-253a-4f3d-8dc5-d031b2b187e0,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,6,28.40998,byplayer,0,1,33,0,0,0.0,PAYniub,account.bf3f0901360749188edf761fe9c11624,0,5780.8486,0,0.0,0,945,0,924.03217,11,4,216,3a3918bd-c843-46b9-b91d-234eb35cd934,6704.88077,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,ccbd5632-253a-4f3d-8dc5-d031b2b187e0,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
5,1,7,649.2597,alive,0,6,1,2,7,257.72025,takemyroad,account.918531c28a7044f29065b06cc4649da2,2,5761.7896,0,0.0,0,1809,0,1298.5704,5,1,461,3a3918bd-c843-46b9-b91d-234eb35cd934,7060.360000000001,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8e07e789-e9c6-4632-99a4-99fcca4097a8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,1,3,384.2004,alive,0,3,18,1,1,20.107836,TTboomTT,account.7ef8dffff2cd44869e97ce8297d5de97,2,6359.2876,0,0.0,0,1610,0,728.92755,7,1,275,3a3918bd-c843-46b9-b91d-234eb35cd934,7088.21515,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8e07e789-e9c6-4632-99a4-99fcca4097a8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,2,6,183.13899,alive,0,5,17,1,1,10.071878,3xiaokedou,account.2c8ae6fe09084b0eaae1c7e59190a0dd,1,6478.9326,0,0.0,0,1809,0,1115.8003,4,1,303,3a3918bd-c843-46b9-b91d-234eb35cd934,7594.7329,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8e07e789-e9c6-4632-99a4-99fcca4097a8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,2,0.0,alive,0,0,29,0,0,0.0,King_Kens,account.c7e6bafd0e214e118e81a1114d1afdd0,0,4897.4434,0,0.0,0,682,0,674.6,5,1,104,3a3918bd-c843-46b9-b91d-234eb35cd934,5572.0434000000005,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8e07e789-e9c6-4632-99a4-99fcca4097a8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
